system:index,LST,NDBI,NDVI,NDWI,zone_id,.geo,city,city_normalized,has_water_access,distance_to_pipeline,income,ndvi_n,lst_n,ndbi_n,ndwi_n,income_n,water_score,water_feasible,priority_score,cost,efficiency,selected
0,35.17280719060767,-0.0110590604952093,0.3815750630894121,-0.4392132500337003,Z1,"{""type"":""Polygon"",""coordinates"":[[[72.50999966230029,22.849998955557247],[72.50999966230029,22.9750009566224],[72.4499979166911,22.975000944488663],[72.4499979166911,22.849998953446608],[72.50999966230029,22.849998955557247]]]}",ahmedabad_features,ahmedabad,1.0,120.0,0.8222138612734701,0.8966113708779543,0.0,0.0,0.16107692629011702,1.0,0.7024793388429752,True,7.490413743056723,80.0,0.09363017178820904,True
2,35.331133376540606,0.0338294713832342,0.2967403502032867,-0.3825904476308337,Z3,"{""type"":""Polygon"",""coordinates"":[[[72.62999852068243,22.84999897218958],[72.62999852068243,22.975000915825813],[72.5700012861179,22.975000890432323],[72.5700012861179,22.849998904506524],[72.62999852068243,22.84999897218958]]]}",ahmedabad_features,ahmedabad,1.0,300.0,0.7653414750927221,0.4590191254995879,0.05742765026681883,0.8902834620826181,0.43071624693187777,0.3284586688210362,0.7009966777408637,True,7.454546488956706,142.31984234578326,0.05237882761874472,True
9,36.895353458550346,-0.0006668109285667,0.3994858618498547,-0.4730385354085435,Z10,"{""type"":""Polygon"",""coordinates"":[[[72.75000182107684,22.975000953142285],[72.75000182107684,23.099998417998364],[72.69000018224327,23.09999841161949],[72.69000018224327,22.975000917003428],[72.75000182107684,22.975000953142285]]]}",ahmedabad_features,ahmedabad,0.0,1000.0,0.8203125262049531,0.988998394767841,0.6247973704471584,0.20611161773059025,0.0,0.9775492964393789,0.0002997002997002997,False,7.760857423329124,94.42781324114132,0.0821882574312098,False
5,36.85489589483393,0.0015787481154893,0.3418101214496919,-0.4088934194261397,Z6,"{""type"":""Polygon"",""coordinates"":[[[72.50999966230029,22.9750009566224],[72.50999966230029,23.099998482302798],[72.4499979166911,23.09999840068322],[72.4499979166911,22.975000944488663],[72.50999966230029,22.9750009566224]]]}",ahmedabad_features,ahmedabad,0.0,1000.0,0.8014379127540651,0.6914968663611277,0.6101227112550397,0.2506482509505589,0.3054607819111877,0.7546804510560564,0.0002997002997002997,False,7.770203748857213,97.54537756653912,0.07965732403421048,False
4,35.4529440574118,0.0049448653982769,0.4016187104800897,-0.472118325974771,Z5,"{""type"":""Polygon"",""coordinates"":[[[72.75000182107684,22.849998900437992],[72.75000182107684,22.975000953142285],[72.69000018224327,22.975000917003428],[72.69000018224327,22.849998950436937],[72.75000182107684,22.849998900437992]]]}",ahmedabad_features,ahmedabad,0.0,400.0,0.817024207365233,1.0,0.10161049430246692,0.3174091456131757,0.00438206227952435,0.9387212788501671,0.0007481296758104738,False,7.504241608641251,102.2186401929223,0.07341363174542456,False
6,36.519584907928845,0.0110130209072842,0.2220059231418535,-0.2836578433046117,Z7,"{""type"":""Polygon"",""coordinates"":[[[72.5700012861179,22.975000890432323],[72.5700012861179,23.099998460587155],[72.50999966230029,23.099998482302798],[72.50999966230029,22.9750009566224],[72.5700012861179,22.975000890432323]]]}",ahmedabad_features,ahmedabad,0.0,1000.0,0.7588926623074571,0.07352591603029666,0.48849960783004015,0.4377601187669462,0.9018359917661977,0.25231197245107184,0.0002997002997002997,False,7.729435587698405,110.64320831368623,0.06985910572824827,False
1,35.87311959521139,0.0116270345039886,0.3388619120726114,-0.4096086169992204,Z2,"{""type"":""Polygon"",""coordinates"":[[[72.5700012861179,22.849998904506524],[72.5700012861179,22.975000890432323],[72.50999966230029,22.9750009566224],[72.50999966230029,22.849998955557247],[72.5700012861179,22.849998904506524]]]}",ahmedabad_features,ahmedabad,0.0,900.0,0.7935196494689913,0.6762894881868897,0.25401544041573054,0.44993797640149963,0.3020549916721594,0.6611826848433924,0.0003329633740288568,False,7.5317959023672305,111.49565834810497,0.06755236942816119,False
7,37.21789493205125,0.0163115857527799,0.2077516715137739,-0.2630439312532582,Z8,"{""type"":""Polygon"",""coordinates"":[[[72.62999852068243,22.975000915825813],[72.62999852068243,23.099998415558492],[72.5700012861179,23.099998460587155],[72.5700012861179,22.975000890432323],[72.62999852068243,22.975000915825813]]]}",ahmedabad_features,ahmedabad,0.0,1000.0,0.7509073914271862,0.0,0.7417887501586635,0.5428476424019637,1.0,0.1580229897500613,0.0002997002997002997,False,7.763026895932774,117.99933496813746,0.0657887343011634,False
3,36.06582143483655,0.022591700003123,0.3463201819076036,-0.427139769944899,Z4,"{""type"":""Polygon"",""coordinates"":[[[72.69000018224327,22.849998950436937],[72.69000018224327,22.975000917003428],[72.62999852068243,22.975000915825813],[72.62999852068243,22.84999897218958],[72.69000018224327,22.849998950436937]]]}",ahmedabad_features,ahmedabad,1.0,700.0,0.788081864570095,0.7147605448180692,0.3239117357541009,0.6674024367581322,0.218571165903404,0.5969740670079433,0.7004279600570613,False,7.56250774525821,126.71817057306924,0.05967974214793021,False
8,37.9297750483787,0.0393614334151649,0.2169251116956454,-0.2991802751398791,Z9,"{""type"":""Polygon"",""coordinates"":[[[72.69000018224327,22.975000917003428],[72.69000018224327,23.09999841161949],[72.62999852068243,23.099998415558492],[72.62999852068243,22.975000915825813],[72.69000018224327,22.975000917003428]]]}",ahmedabad_features,ahmedabad,0.0,1000.0,0.7375245301180782,0.0473182044290952,1.0,1.0,0.8279177504013434,0.0,0.0002997002997002997,False,7.746698554627075,150.0,0.05164465703084717,False
